"","code","name","name_ascii","id"
"1500","JP.19","Kanagawa","Kanagawa",1860291
"1501","JP.18","Kagoshima","Kagoshima",1860825
"1502","JP.17","Kagawa","Kagawa",1860834
"1503","JP.15","Ishikawa","Ishikawa",1861387
"1504","JP.13","Hyogo","Hyogo",1862047
"1505","JP.11","Hiroshima","Hiroshima",1862413
"1506","JP.10","Gunma","Gunma",1863501
"1507","JP.09","Gifu","Gifu",1863640
"1508","JP.07","Fukuoka","Fukuoka",1863958
"1509","JP.06","Fukui","Fukui",1863983
"1510","JP.05","Ehime","Ehime",1864226
"1511","JP.01","Aichi","Aichi",1865694
"1512","JP.44","Yamagata","Yamagata",2110554
"1513","JP.24","Miyagi","Miyagi",2111888
"1514","JP.16","Iwate","Iwate",2112518
"1515","JP.14","Ibaraki","Ibaraki",2112669
"1516","JP.08","Fukushima","Fukushima",2112922
"1517","JP.04","Chiba","Chiba",2113014
"1518","JP.02","Akita","Akita",2113124
"1519","JP.12","Hokkaido","Hokkaido",2130037
"1520","JP.03","Aomori","Aomori",2130656
"1521","KE.55","West Pokot","West Pokot",178145
"1522","KE.54","Wajir","Wajir",178440
"1523","KE.52","Uasin Gishu","Uasin Gishu",178837
"1524","KE.51","Turkana","Turkana",178914
"1525","KE.50","Trans Nzoia","Trans Nzoia",179068
"1526","KE.49","Tharaka - Nithi","Tharaka District",179380
"1527","KE.48","Tana River","Tana River",179585
"1528","KE.46","Siaya","Siaya",180320
"1529","KE.45","Samburu","Samburu",180782
"1530","KE.05","Nairobi Area","Nairobi Area",184742
"1531","KE.38","Murang'A","Murang'a District",185578
"1532","KE.37","Mombasa","Mombasa",186298
"1533","KE.35","Meru","Meru",186824
"1534","KE.34","Marsabit","Marsabit",187583
"1535","KE.33","Mandera","Mandera",187895
"1536","KE.29","Laikipia","Laikipia",189794
"1537","KE.28","Kwale","Kwale",190106
"1538","KE.27","Kitui","Kitui",191037
"1539","KE.26","Kisumu","Kisumu",191242
"1540","KE.25","Kisii","Kisii",191298
"1541","KE.24","Kirinyaga","Kirinyaga",191420
"1542","KE.23","Kilifi","Kilifi",192064
"1543","KE.22","Kiambu","Kiambu",192709
"1544","KE.21","Kericho","Kericho",192898
"1545","KE.20","Kakamega","Kakamega",195271
"1546","KE.18","Isiolo","Isiolo",196228
"1547","KE.16","Garissa","Garissa",197744
"1548","KE.15","Embu","Embu",198474
"1549","KE.13","Busia","Busia",199987
"1550","KE.12","Bungoma","Bungoma",200066
"1551","KE.10","Baringo","Baringo",200573
"1552","KE.43","Nyandarua","Nyandarua",7603036
"1553","KE.53","Vihiga","Vihiga",7667638
"1554","KE.30","Lamu","Lamu",7667643
"1555","KE.31","Machakos","Machakos",7667644
"1556","KE.32","Makueni","Makueni",7667645
"1557","KE.14","Elegeyo-Marakwet","Marakwet District",7667646
"1558","KE.47","Taita Taveta","Taita Taveta",7667652
"1559","KE.19","Kajiado","Kajiado",7667657
"1560","KE.44","Nyeri","Nyeri",7667661
"1561","KE.17","Homa Bay","Homa Bay",7667665
"1562","KE.11","Bomet","Bomet",7667666
"1563","KE.36","Migori","Migori",7667678
"1564","KE.39","Nakuru","Nakuru",7668902
"1565","KE.41","Narok","Narok",7668904
"1566","KE.42","Nyamira","Nyamira District",7806857
"1567","KE.40","Nandi","Nandi",8051212
"1568","KG.08","Osh","Osh",1346798
"1569","KG.09","Batken","Batken",1463580
"1570","KG.06","Talas","Talas",1527297
"1571","KG.04","Naryn","Naryn",1527590
"1572","KG.07","Issyk-Kul","Issyk-Kul",1528260
"1573","KG.01","Bishkek","Bishkek",1528334
"1574","KG.03","Jalal-Abad","Jalal-Abad",1529778
"1575","KG.02","Chüy","Chuy",1538652
"1576","KG.10","Osh City","Osh City",10300944
"1577","KH.12","Pursat","Pursat",1821301
"1578","KH.29","Battambang","Battambang",1821310
"1579","KH.19","Takeo","Takeo",1821939
"1580","KH.18","Svay Rieng","Svay Rieng",1821992
"1581","KH.17","Stung Treng","Stung Treng",1822028
"1582","KH.27","Otâr Méanchey","Otar Meanchey",1822210
"1583","KH.24","Siem Reap","Siem Reap",1822213
"1584","KH.23","Ratanakiri","Ratanakiri",1822449
"1585","KH.14","Prey Veng","Prey Veng",1822609
"1586","KH.13","Preah Vihear","Preah Vihear",1822676
"1587","KH.22","Phnom Penh","Phnom Penh",1830103
"1588","KH.30","Pailin","Pailin",1830206
"1589","KH.10","Mondolkiri","Mondolkiri",1830306
"1590","KH.09","Kratie","Kratie",1830563
"1591","KH.26","Kep","Kep",1830937
"1592","KH.08","Koh Kong","Koh Kong",1831037
"1593","KH.07","Kandal","Kandal",1831095
"1594","KH.21","Kampot","Kampot",1831111
"1595","KH.05","Kampong Thom","Kampong Thom",1831124
"1596","KH.04","Kampong Speu","Kampong Speu",1831132
"1597","KH.03","Kampong Chhnang","Kampong Chhnang",1831166
"1598","KH.02","Kampong Cham","Kampong Cham",1831172
"1599","KH.28","Preah Sihanouk","Preah Sihanouk",1899262
"1600","KH.25","Banteay Meanchey","Banteay Meanchey",1899273
"1601","KH.31","Tboung Khmum","Tboung Khmum",7647525
"1602","KI.01","Gilbert Islands","Gilbert Islands",2110215
"1603","KI.02","Line Islands","Line Islands",4030940
"1604","KI.03","Phoenix Islands","Phoenix Islands",7521379
"1605","KM.03","Mohéli","Moheli",921780
"1606","KM.02","Grande Comore","Grande Comore",921882
"1607","KM.01","Anjouan","Anjouan",922001
"1608","KN.15","Trinity Palmetto Point","Trinity Palmetto Point",3575114
"1609","KN.13","Middle Island","Middle Island",3575164
"1610","KN.12","Saint Thomas Lowland","Saint Thomas Lowland",3575165
"1611","KN.11","Saint Peter Basseterre","Saint Peter Basseterre",3575168
"1612","KN.10","Saint Paul Charlestown","Saint Paul Charlestown",3575171
"1613","KN.09","Saint Paul Capesterre","Saint Paul Capesterre",3575172
"1614","KN.08","Saint Mary Cayon","Saint Mary Cayon",3575173
"1615","KN.07","Saint John Figtree","Saint John Figtree",3575175
"1616","KN.06","Saint John Capesterre","Saint John Capesterre",3575176
"1617","KN.05","Saint James Windwa","Saint James Windwa",3575177
"1618","KN.04","Saint George Gingerland","Saint George Gingerland",3575179
"1619","KN.03","Saint George Basseterre","Saint George Basseterre",3575180
"1620","KN.02","Saint Anne Sandy Point","Saint Anne Sandy Point",3575183
"1621","KN.01","Christ Church Nichola Town","Christ Church Nichola Town",3575476
"1622","KP.12","Pyongyang","Pyongyang",1871856
"1623","KP.15","South Pyongan","South Pyongan",1871952
"1624","KP.11","P'yongan-bukto","P'yongan-bukto",1871954
"1625","KP.09","Kangwon-do","Kangwon-do",1876101
"1626","KP.06","Hwanghae-namdo","Hwanghae-namdo",1876884
"1627","KP.07","Hwanghae-bukto","Hwanghae-bukto",1876888
"1628","KP.03","Hamgyong-namdo","Hamgyong-namdo",1877450
"1629","KP.13","Yanggang-do","Yanggang-do",2039332
"1630","KP.17","Hamgyong-bukto","Hamgyong-bukto",2044245
"1631","KP.01","Chagang-do","Chagang-do",2045265
"1632","KP.18","Rason","Rason",2054927
"1633","KR.21","Ulsan","Ulsan",1833742
"1634","KR.19","Daejeon","Daejeon",1835224
"1635","KR.15","Daegu","Daegu",1835327
"1636","KR.11","Seoul","Seoul",1835847
"1637","KR.10","Busan","Busan",1838519
"1638","KR.14","Gyeongsangbuk-do","Gyeongsangbuk-do",1841597
"1639","KR.13","Gyeonggi-do","Gyeonggi-do",1841610
"1640","KR.18","Gwangju","Gwangju",1841808
"1641","KR.06","Gangwon-do","Gangwon-do",1843125
"1642","KR.12","Incheon","Incheon",1843561
"1643","KR.17","Chungcheongnam-do","Chungcheongnam-do",1845105
"1644","KR.05","North Chungcheong","North Chungcheong",1845106
"1645","KR.16","Jeollanam-do","Jeollanam-do",1845788
"1646","KR.03","Jeollabuk-do","Jeollabuk-do",1845789
"1647","KR.01","Jeju-do","Jeju-do",1846265
"1648","KR.20","Gyeongsangnam-do","Gyeongsangnam-do",1902028
"1649","KR.22","Sejong-si","Sejong-si",8394437
"1650","KW.08","Hawalli","Hawalli",285628
"1651","KW.02","Al Asimah","Al Asimah",285788
"1652","KW.05","Al Jahra'","Muhafazat al Jahra'",285798
"1653","KW.07","Al Farwaniyah","Al Farwaniyah",285816
"1654","KW.04","Al A<U+1E29>madi","Al Ahmadi",285841
"1655","KW.09","Mubarak al Kabir","Mubarak al Kabir",7733358
"1656","KY.10346796","George Town","George Town",10346796
"1657","KY.10375968","West Bay","West Bay",10375968
"1658","KY.10375969","Bodden Town","Bodden Town",10375969
"1659","KY.10375970","North Side","North Side",10375970
"1660","KY.10375971","East End","East End",10375971
"1661","KY.10375972","Sister Island","Sister Island",10375972
"1662","KZ.07","Batys Qazaqstan","Batys Qazaqstan",607847
"1663","KZ.09","Mangghystau","Mangghystau",608879
"1664","KZ.06","Atyrau","Atyrau",609862
"1665","KZ.04","Aqtöbe","Aqtoebe",610688
"1666","KZ.15","East Kazakhstan","East Kazakhstan",1517381
"1667","KZ.03","Aqmola","Aqmola",1518003
"1668","KZ.16","Soltüstik Qazaqstan","Soltustik Qazaqstan",1519367
"1669","KZ.11","Pavlodar Region","Pavlodar Region",1520239
"1670","KZ.14","Qyzylorda","Qyzylorda",1521406
"1671","KZ.13","Qostanay","Qostanay",1521671
"1672","KZ.12","Karaganda","Karaganda",1523401
"1673","KZ.17","Zhambyl","Zhambyl",1524444
"1674","KZ.10","South Kazakhstan","South Kazakhstan",1524787
"1675","KZ.02","Almaty","Almaty",1526395
"1676","KZ.01","Almaty Oblysy","Almaty Oblysy",1537162
"1677","KZ.1537272","Shymkent","Shymkent",1537272
"1678","KZ.08","Baikonur","Baikonur",1538316
"1679","KZ.05","Nur-Sultan","Nur-Sultan",1538317
"1680","LA.14","Xiangkhoang","Xiangkhoang",1652077
"1681","LA.13","Xiagnabouli","Xiagnabouli",1652210
"1682","LA.27","Vientiane","Vientiane",1652238
"1683","LA.20","Savannahkhét","Savannahkhet",1653315
"1684","LA.19","Salavan","Salavan",1653333
"1685","LA.18","Phôngsali","Phongsali",1653893
"1686","LA.07","Oudômxai","Oudomxai",1654491
"1687","LA.17","Louangphabang","Louangphabang",1655558
"1688","LA.16","Loungnamtha","Loungnamtha",1655561
"1689","LA.15","Khammouan","Khammouan",1656538
"1690","LA.03","Houaphan","Houaphan",1657114
"1691","LA.02","Champasak","Champasak",1657818
"1692","LA.01","Attapu","Attapu",1665045
"1693","LA.26","Xékong","Xekong",1904615
"1694","LA.22","Bokeo","Bokeo",1904616
"1695","LA.23","Bolikhamsai","Bolikhamsai",1904617
"1696","LA.24","Vientiane Prefecture","Vientiane Prefecture",1904618
"1697","LA.28","Xaisomboun","Xaisomboun",11395958
"1698","LB.05","Mont-Liban","Mont-Liban",273607
"1699","LB.04","Beyrouth","Beyrouth",276780
"1700","LB.09","Liban-Nord","Liban-Nord",278297
"1701","LB.06","South Governorate","South Governorate",279894
"1702","LB.08","Béqaa","Beqaa",280282
"1703","LB.07","Nabatîyé","Nabatiye",444191
"1704","LB.10","Aakkâr","Aakkar",6201370
"1705","LB.11","Baalbek-Hermel","Baalbek-Hermel",6201371
"1706","LC.10","Vieux-Fort","Vieux-Fort",3576413
"1707","LC.09","Soufrière","Soufriere",3576441
"1708","LC.08","Micoud","Micoud",3576567
"1709","LC.07","Laborie","Laborie",3576662
"1710","LC.06","Gros-Islet","Gros-Islet",3576685
"1711","LC.05","Dennery","Dennery",3576764
"1712","LC.04","Choiseul","Choiseul",3576794
"1713","LC.03","Castries","Castries",3576810
"1714","LC.01","Anse-la-Raye","Anse-la-Raye",3576891
"1715","LC.12","Canaries","Canaries",11351387
"1716","LI.11","Vaduz","Vaduz",3042031
"1717","LI.10","Triesenberg","Triesenberg",3042034
"1718","LI.09","Triesen","Triesen",3042036
"1719","LI.08","Schellenberg","Schellenberg",3042038
"1720","LI.07","Schaan","Schaan",3042042
"1721","LI.06","Ruggell","Ruggell",3042047
"1722","LI.05","Planken","Planken",3042050
"1723","LI.04","Mauren","Mauren",3042056
"1724","LI.03","Gamprin","Gamprin",3042063
"1725","LI.02","Eschen","Eschen",3042069
"1726","LI.01","Balzers","Balzers",3042074
"1727","LK.36","Western","Western",1223421
"1728","LK.35","Uva","Uva",1225265
"1729","LK.34","Southern","Southern",1227618
"1730","LK.33","Sabaragamuwa","Sabaragamuwa",1228435
"1731","LK.32","North Western","North Western",1232860
"1732","LK.30","North Central","North Central",1232870
"1733","LK.29","Central","Central",1249296
"1734","LK.38","Northern Province","Northern Province",7671049
"1735","LK.37","Eastern Province","Eastern Province",8133521
"1736","LR.10","Sinoe","Sinoe",2273898
"1737","LR.09","Nimba","Nimba",2274688
"1738","LR.14","Montserrado","Montserrado",2274890
"1739","LR.13","Maryland","Maryland",2275099
"1740","LR.20","Lofa","Lofa",2275344
"1741","LR.19","Grand Gedeh","Grand Gedeh",2276622
"1742","LR.12","Grand Cape Mount","Grand Cape Mount",2276627
"1743","LR.11","Grand Bassa","Grand Bassa",2276630
"1744","LR.01","Bong","Bong",2278292
"1745","LR.15","Bomi","Bomi",2278324
"1746","LR.16","Grand Kru","Grand Kru",2588490
"1747","LR.17","Margibi","Margibi",2588491
"1748","LR.18","River Cess","River Cess",2588492
"1749","LR.21","Gbarpolu","Gbarpolu",2593119
"1750","LR.22","River Gee","River Gee",2593120
"1751","LS.19","Thaba-Tseka","Thaba-Tseka",932011
"1752","LS.18","Quthing","Quthing",932184
"1753","LS.17","Qacha's Nek","Qacha's Nek",932219
"1754","LS.16","Mokhotlong","Mokhotlong",932418
"1755","LS.15","Mohale's Hoek","Mohale's Hoek District",932439
"1756","LS.14","Maseru","Maseru",932506
"1757","LS.13","Mafeteng","Mafeteng",932615
"1758","LS.12","Leribe","Leribe",932700
"1759","LS.11","Butha-Buthe","Butha-Buthe",932888
"1760","LS.10","Berea","Berea",932932
"1761","LT.56","Alytus","Alytus",864389
"1762","LT.57","Kaunas","Kaunas",864477
"1763","LT.58","Klaipeda County","Klaipeda County",864478
"1764","LT.59","Marijampole County","Marijampole County",864479
"1765","LT.60","Panevežys","Panevezys",864480
"1766","LT.61","Siauliai","Siauliai",864481
"1767","LT.62","Taurage County","Taurage County",864482
"1768","LT.63","Telsiai","Telsiai",864483
"1769","LT.64","Utena","Utena",864484
"1770","LT.65","Vilnius","Vilnius",864485
"1771","LU.WI","Wiltz","Wiltz",2959975
"1772","LU.VD","Vianden","Vianden",2960020
"1773","LU.RM","Remich","Remich",2960152
"1774","LU.RD","Redange","Redange",2960161
"1775","LU.ME","Mersch","Mersch",2960275
"1776","LU.LU","Luxembourg","Luxembourg",2960315
"1777","LU.GR","Grevenmacher","Grevenmacher",2960514
"1778","LU.ES","Esch-sur-Alzette","Esch-sur-Alzette",2960599
"1779","LU.EC","Echternach","Echternach",2960629
"1780","LU.DI","Diekirch","Diekirch",2960656
"1781","LU.CL","Clervaux","Clervaux",2960683
"1782","LU.CA","Capellen","Capellen",2960696
"1783","LV.33","Ventspils Rajons","Ventspils Rajons",454307
"1784","LV.32","Ventspils","Ventspils",454311
"1785","LV.31","Valmiera","Valmiera",454564
"1786","LV.30","Valka","Valka",454571
"1787","LV.29","Tukuma novads","Tukuma novads",454771
"1788","LV.28","Talsi Municipality","Talsi Municipality",454968
"1789","LV.27","Saldus Rajons","Saldus Rajons",455888
"1790","LV.25","Riga","Riga",456173
"1791","LV.24","Rezeknes Novads","Rezeknes Novads",456197
"1792","LV.23","Rezekne","Rezekne",456203
"1793","LV.22","Preilu novads","Preilu novads",456528
"1794","LV.21","Ogre","Ogre",457061
"1795","LV.20","Madona Municipality","Madona Municipality",457712
"1796","LV.19","Ludzas novads","Ludzas novads",457773
"1797","LV.18","Limbažu novads","Limbazu novads",457889
"1798","LV.16","Liepaja","Liepaja",457955
"1799","LV.15","Kuldigas novads","Kuldigas novads",458459
"1800","LV.14","Kraslavas novads","Kraslavas novads",458621
"1801","LV.13","Jurmala","Jurmala",459202
"1802","LV.12","Jelgavas novads","Jelgavas novads",459278
"1803","LV.11","Jelgava","Jelgava",459281
"1804","LV.10","Jekabpils Municipality","Jekabpils Municipality",459282
"1805","LV.09","Gulbenes novads","Gulbenes novads",459664
"1806","LV.08","Dobeles novads","Dobeles novads",460311
"1807","LV.07","Daugavpils municipality","Daugavpils municipality",460410
"1808","LV.06","Daugavpils","Daugavpils",460414
"1809","LV.05","Cesu Rajons","Cesu Rajons",460569
"1810","LV.04","Bauskas Rajons","Bauskas Rajons",461112
"1811","LV.03","Balvu Novads","Balvu Novads",461160
"1812","LV.02","Aluksnes Novads","Aluksnes Novads",461525
"1813","LV.01","Aizkraukles novads","Aizkraukles novads",461613
"1814","LV.60","Dundaga","Dundaga",7628298
"1815","LV.40","Alsunga","Alsunga",7628299
"1816","LV.A5","Pavilostas","Pavilostas",7628300
"1817","LV.99","Nica","Nica",7628301
"1818","LV.B6","Rucavas","Rucavas",7628302
"1819","LV.65","Grobina","Grobina",7628303
"1820","LV.61","Durbe","Durbe",7628304
"1821","LV.37","Aizpute","Aizpute",7628305
"1822","LV.A8","Priekule","Priekule",7628306
"1823","LV.D7","Vainode","Vainode",7628307
"1824","LV.C9","Skrunda","Skrunda",7628308
"1825","LV.51","Broceni","Broceni",7628309
"1826","LV.B4","Rojas","Rojas",7628310
"1827","LV.77","Kandava","Kandava",7628311
"1828","LV.44","Auces","Auces",7628312
"1829","LV.73","Jaunpils","Jaunpils",7628313
"1830","LV.62","Engure","Engure",7628314
"1831","LV.D5","Tervete","Tervete",7628315
"1832","LV.A3","Ozolnieku","Ozolnieku",7628316
"1833","LV.B9","Rundales","Rundales",7628317
"1834","LV.45","Babite","Babite",7628318
"1835","LV.95","Marupe","Marupe",7628319
"1836","LV.A2","Olaine","Olaine",7628320
"1837","LV.67","Lecava","Lecava",7628321
"1838","LV.80","Kekava","Kekava",7628322
"1839","LV.C3","Salaspils","Salaspils",7628323
"1840","LV.46","Baldone","Baldone",7628324
"1841","LV.D2","Stopini","Stopini",7628325
"1842","LV.53","Carnikava","Carnikava",7628326
"1843","LV.34","Adaži","Adazi",7628327
"1844","LV.64","Garkalne","Garkalne",7628328
"1845","LV.E4","Vecumnieki","Vecumnieki",7628329
"1846","LV.79","Kegums","Kegums",7628330
"1847","LV.87","Lielvarde","Lielvarde",7628331
"1848","LV.C8","Skriveri","Skriveri",7628332
"1849","LV.71","Jaunjelgava","Jaunjelgava",7628333
"1850","LV.98","Nereta","Nereta",7628334
"1851","LV.E6","Viesite","Viesite",7628335
"1852","LV.C2","Salas","Salas",7628336
"1853","LV.74","Jekabpils","Jekabpils",7628337
"1854","LV.38","Akniste","Akniste",7628338
"1855","LV.69","Ilukste","Ilukste",7628339
"1856","LV.E2","Varkava","Varkava",7628340
"1857","LV.90","Livani","Livani",7628341
"1858","LV.E1","Varaklani","Varaklani",7628342
"1859","LV.E8","Vilanu","Vilanu",7628343
"1860","LV.B3","Riebinu","Riebinu",7628344
"1861","LV.35","Aglona","Aglona",7628345
"1862","LV.56","Cibla","Cibla",7628346
"1863","LV.E9","Zilupes","Zilupes",7628347
"1864","LV.E7","Vilaka","Vilaka",7628348
"1865","LV.47","Baltinava","Baltinava",7628349
"1866","LV.57","Dagda","Dagda",7628350
"1867","LV.78","Karsava","Karsava",7628351
"1868","LV.B7","Rugaju","Rugaju",7628352
"1869","LV.55","Cesvaine","Cesvaine",7628353
"1870","LV.91","Lubana","Lubana",7628354
"1871","LV.85","Krustpils","Krustpils",7628355
"1872","LV.A6","Plavinu","Plavinu",7628356
"1873","LV.82","Koknese","Koknese",7628357
"1874","LV.68","Ikškile","Ikskile",7628358
"1875","LV.B5","Ropažu","Ropazu",7628359
"1876","LV.70","Incukalns","Incukalns",7628360
"1877","LV.84","Krimulda","Krimulda",7628361
"1878","LV.C7","Sigulda","Sigulda",7628362
"1879","LV.88","Ligatne","Ligatne",7628363
"1880","LV.94","Malpils","Malpils",7628364
"1881","LV.C6","Seja","Seja",7628365
"1882","LV.C5","Saulkrastu","Saulkrastu",7628366
"1883","LV.C1","Salacgrivas","Salacgrivas",7628367
"1884","LV.39","Aloja","Aloja",7628368
"1885","LV.97","Naukšeni","Naukseni",7628369
"1886","LV.B8","Rujienas","Rujienas",7628370
"1887","LV.96","Mazsalaca","Mazsalaca",7628371
"1888","LV.52","Burtnieki","Burtnieki",7628372
"1889","LV.A4","Pargaujas","Pargaujas",7628373
"1890","LV.81","Koceni","Koceni",7628374
"1891","LV.42","Amatas","Amatas",7628375
"1892","LV.A9","Priekuli","Priekuli",7628376
"1893","LV.B1","Raunas","Raunas",7628377
"1894","LV.D3","Strenci","Strenci",7628378
"1895","LV.50","Beverina","Beverina",7628379
"1896","LV.D1","Smiltene","Smiltene",7628380
"1897","LV.72","Jaunpiebalga","Jaunpiebalga",7628381
"1898","LV.63","Ergli","Ergli",7628382
"1899","LV.E3","Vecpiebalga","Vecpiebalga",7628383
"1900","LV.43","Apes","Apes",7628384
"1901","LV.F1","Mesraga","Mesraga",8299767
"1902","LY.70","Darnah","Darnah",87204
"1903","LY.69","Banghazi","Banghazi",88318
"1904","LY.66","Al Marj","Al Marj",88904
"1905","LY.65","Al Kufrah","Al Kufrah",88932
"1906","LY.63","Al Jabal al Akh<U+1E11>ar","Al Jabal al Akhdar",443289
"1907","LY.77","Tripoli","Tripoli",2210245
"1908","LY.76","Surt","Surt",2210553
"1909","LY.75","Sabha","Sabha",2212774
"1910","LY.74","Nalut","Nalut",2214432
"1911","LY.73","Murzuq","Murzuq",2214602
"1912","LY.72","Misratah","Misratah",2214845
"1913","LY.71","Ghat","Ghat",2217350
"1914","LY.68","Az Zawiyah","Az Zawiyah",2218972
"1915","LY.78","Ash Shati'","Wadi ash Shati'",2219413
